"article_name","count_numbers","total_words","count_SDG_1","norm_SDG_1","count_SDG_2","norm_SDG_2","count_SDG_3","norm_SDG_3","count_SDG_4","norm_SDG_4","count_SDG_5","norm_SDG_5","count_SDG_6","norm_SDG_6","count_SDG_7","norm_SDG_7","count_SDG_8","norm_SDG_8","count_SDG_9","norm_SDG_9","count_SDG_10","norm_SDG_10","count_SDG_11","norm_SDG_11","count_SDG_12","norm_SDG_12","count_SDG_13","norm_SDG_13","count_SDG_14","norm_SDG_14","count_SDG_15","norm_SDG_15","count_SDG_16","norm_SDG_16","count_SDG_17","norm_SDG_17","count_environmental_keywords","norm_environmental_keywords","count_social_keywords","norm_social_keywords","count_governance_keywords","norm_governance_keywords","Name","Region","Sector","Country","Year","tfidf_numbers","tfidf_SDG_1","tfidf_SDG_2","tfidf_SDG_3","tfidf_SDG_4","tfidf_SDG_5","tfidf_SDG_6","tfidf_SDG_7","tfidf_SDG_8","tfidf_SDG_9","tfidf_SDG_10","tfidf_SDG_11","tfidf_SDG_12","tfidf_SDG_13","tfidf_SDG_14","tfidf_SDG_15","tfidf_SDG_16","tfidf_SDG_17","tfidf_environmental_keywords","tfidf_social_keywords","tfidf_governance_keywords"
"CascadeDrilling_2017",406,5780,0,0,0,0,37,64.0138408304498,3,5.19031141868512,2,3.46020761245675,12,20.7612456747405,1,1.73010380622837,21,36.3321799307958,9,15.5709342560554,4,6.92041522491349,2,3.46020761245675,25,43.2525951557093,3,5.19031141868512,0,0,0,0,19,32.8719723183391,10,17.3010380622837,82,141.868512110727,65,112.456747404844,66,114.186851211073,"Cascade Drilling","Northern America","Mining","United States of America",2017,0,0,0,21.3958296369747,3.12954508065317,9.34241390740527,12.0398505836028,1.20477384327672,11.3566015283613,5.54335765866814,11.5665340071111,2.90774217446495,7.99455263581883,4.23533149676667,0,0,4.02170712669931,10.033208819669,2.85906369025432,9.12911530175891,13.9701405453765
"CEDEC(EuropeanFederationofLocalEnergyCompanies)_2014",278,5329,0,0,0,0,0,0,0,0,0,0,1,1.87652467629949,47,88.1966597860762,2,3.75304935259899,24,45.0365922311878,0,0,0,0,4,7.50609870519797,6,11.259148057797,0,0,0,0,5,9.38262338149747,2,3.75304935259899,53,99.4558078438731,1,1.87652467629949,4,7.50609870519797,"CEDEC (European Federation of Local Energy Companies)","Europe","Energy","Belgium",2014,0,0,0,0,0,0,1.08823319530281,61.4165626317422,1.17311667218773,16.0333307147567,0,0,1.38738267547481,9.18754590028573,0,0,1.14791296838165,2.17646639060562,2.00432417849985,0.152334213214101,0.918330374705317
"CEDEC(EuropeanFederationofLocalEnergyCompanies)_2015",260,4341,0,0,0,0,0,0,0,0,0,0,0,0,63,145.127850725639,2,4.6072333563695,3,6.91085003455425,0,0,0,0,11,25.3397834600322,13,29.9470168164017,0,0,0,0,16,36.857866850956,6,13.8217000691085,58,133.609767334716,1,2.30361667818475,2,4.6072333563695,"CEDEC (European Federation of Local Energy Companies)","Europe","Energy","Belgium",2015,0,0,0,0,0,0,0,101.061125844456,1.44011489198074,2.46030924265544,0,0,4.6836549789022,24.4369813919256,0,0,4.50935965612037,8.01547297549229,2.69262593063546,0.187005073074855,0.563669957015047
"CEDEC(EuropeanFederationofLocalEnergyCompanies)_2016",194,4707,0,0,0,0,0,0,0,0,0,0,0,0,85,180.58211174846,3,6.37348629700446,6,12.7469725940089,0,0,1,2.12449543233482,12,25.4939451880178,19,40.3654132143616,0,0,0,0,11,23.369449755683,3,6.37348629700446,70,148.714680263437,1,2.12449543233482,0,0,"CEDEC (European Federation of Local Energy Companies)","Europe","Energy","Belgium",2016,0,0,0,0,0,0,0,125.75002957337,1.99220482666934,4.53800825254611,0,1.78529315576879,4.71214931651068,32.9384678829343,0,0,2.85912514525446,3.69610879398896,2.99703391699156,0.172464206972158,0
"CementIndustriesofMalaysia_2012",1272,13461,3,2.22866057499443,0,0,53,39.3730034915682,14,10.4004160166407,1,0.742886858331476,6,4.45732114998886,3,2.22866057499443,35,26.0010400416017,28,20.8008320332813,6,4.45732114998886,9,6.68598172498328,22,16.3435108832925,17,12.6290765916351,0,0,26,19.3150583166184,79,58.6880618081866,9,6.68598172498328,183,135.94829507466,162,120.347671049699,105,78.003120124805,"Cement Industries of Malaysia","Asia","Construction Materials","Malaysia",2012,0,7.45383889349077,0,13.1599364148899,6.2710246372596,2.00576303338543,2.58488731792675,1.55194847651871,8.12732546293344,7.40523655563687,7.44980683765344,5.61848109039694,3.02083742120414,10.3054174497262,0,20.5834871849691,7.18016534391141,3.87733097689013,2.73975407521422,9.76969182076423,9.54325773557846
"Centamin_2014",6863,42476,0,0,1,0.235427064695357,39,9.18165552311894,1,0.235427064695357,0,0,20,4.70854129390715,0,0,22,5.17939542329786,10,2.35427064695357,1,0.235427064695357,5,1.17713532347679,6,1.41256238817214,0,0,12,2.82512477634429,8,1.88341651756286,154,36.255767963085,2,0.470854129390715,64,15.0673321405029,113,26.6032583105754,418,98.4085130426594,"Centamin","Oceania","Mining","Australia",2014,0,0,0.883822296896688,3.06885409170129,0.141952871944748,0,2.73057477058512,0,1.61895955850298,0.838136235550058,0.393484359174015,0.989190941261382,0.261089636886898,0,6.04237178486904,2.0071013567616,4.43569613009649,0.273057477058512,0.303650624024953,2.15962330517534,12.0397466388333
"Centamin_2016",7205,45113,0,0,2,0.443331190565912,57,12.6349389311285,6,1.32999357169774,0,0,22,4.87664309622503,2,0.443331190565912,29,6.42830226320573,9,1.99499035754661,2,0.443331190565912,6,1.32999357169774,13,2.88165273867843,1,0.221665595282956,9,1.99499035754661,10,2.21665595282956,94,20.8365659565979,7,1.55165916698069,100,22.1665595282956,130,28.8165273867843,578,128.122714073549,"Centamin","Oceania","Mining","Australia",2016,0,0,1.66432007993189,4.22307109426581,0.801931619097614,0,2.82806027865384,0.308717789290867,2.00933903349992,0.710230028308954,0.740967864707534,1.11764345765571,0.532627566382574,0.18088072212231,4.26688178464241,2.36222478082276,2.54924058076184,0.899837361389859,0.446720731346975,2.33929405910343,15.6751176136207
"Centrica_2016",698,5979,3,5.01756146512795,0,0,3,5.01756146512795,1,1.67252048837598,0,0,0,0,39,65.2282990466633,3,5.01756146512795,5,8.36260244187991,0,0,1,1.67252048837598,23,38.4679712326476,24,40.1404917210236,6,10.0351229302559,3,5.01756146512795,3,5.01756146512795,9,15.0526843953838,102,170.59708981435,20,33.4504097675197,48,80.2809834420472,"Centrica","Europe","Energy","United Kingdom of Great Britain and Northern Ireland",2016,0,16.781422536424,0,1.67705747551178,1.00846131271535,0,0,45.4223314519884,1.56837399550637,2.97714289523535,0,1.40548166653348,7.11019118518652,32.754930324551,21.4631028544989,5.34706706157839,0.613871370647847,8.72934475328952,3.43802819874916,2.71546754379644,9.82194193036555
"CEPSA_2014",5272,19556,0,0,0,0,25,12.7838003681735,9,4.60216813254244,0,0,11,5.62487216199632,26,13.2951523829004,15,7.67028022090407,25,12.7838003681735,6,3.06811208836163,1,0.511352014726938,21,10.7383923092657,15,7.67028022090407,47,24.0335446921661,21,10.7383923092657,58,29.6584168541624,2,1.02270402945388,181,92.5547146655758,100,51.1352014726938,263,134.485579873185,"CEPSA","Europe","Energy","Spain",2014,0,0,0,4.27282617699807,2.77491878188413,0,3.26197288174757,9.25820275964541,2.39755269971687,4.55111918864086,5.12793259570735,0.429708267754331,1.98482061553628,6.25900389939439,51.4029021140254,11.4435875295684,3.62854608399812,0.593085978499558,1.86524705253597,4.15109952044358,16.4535796567501
"CGGVeritas_2016",4458,29187,11,3.76880117860691,0,0,55,18.8440058930346,1,0.342618288964265,8,2.74094631171412,1,0.342618288964265,7,2.39832802274985,42,14.3899681364991,21,7.19498406824956,9,3.08356460067838,1,0.342618288964265,12,4.11141946757118,3,1.02785486689279,85,29.1225545619625,4,1.37047315585706,142,48.6517970329256,9,3.08356460067838,104,35.6323020522835,109,37.3453934971049,366,125.398293760921,"CGGVeritas","Europe","Energy","France",2016,0,12.6048969152713,0,6.29837445363427,0.206584787361672,7.40043887824065,0.198691016472014,1.67009797851702,4.49797216801509,2.56146287582043,5.15375937103777,0.287914992435115,0.759930339973816,0.838736973697582,62.2872672605334,1.46047276578281,5.95228290408622,1.78821914824813,0.718094660204417,3.03165804713592,15.341799597856
"ChesapeakeEnergy_2016",278,2685,0,0,0,0,6,22.3463687150838,1,3.7243947858473,0,0,3,11.1731843575419,0,0,2,7.4487895716946,2,7.4487895716946,1,3.7243947858473,3,11.1731843575419,3,11.1731843575419,0,0,0,0,2,7.4487895716946,17,63.3147113594041,0,0,24,89.3854748603352,19,70.7635009310987,45,167.597765363129,"Chesapeake Energy","Northern America","Energy","United States of America",2016,0,0,0,7.46899563954184,2.24565742596838,0,6.47954714834489,0,2.3283198309454,2.65181934757723,6.22481997775623,9.38924568067452,2.06518499374448,0,0,7.93795504933016,7.74621076682298,0,1.80137764051451,5.74450332295753,20.5046755592373
"ChubuElectricPower_2011",1012,12608,0,0,0,0,5,3.96573604060914,12,9.51776649746193,7,5.55203045685279,5,3.96573604060914,101,80.1078680203046,3,2.37944162436548,6,4.75888324873096,1,0.793147208121827,3,2.37944162436548,19,15.0697969543147,9,7.13832487309645,18,14.2766497461929,26,20.6218274111675,18,14.2766497461929,7,5.55203045685279,147,116.592639593909,56,44.4162436548223,75,59.486040609137,"Chubu Electric Power","Asia","Energy","Japan",2011,0,0,0,1.32549791747104,5.7388231491673,14.9902469342329,2.29980754194506,55.7838574102224,0.743758575438817,1.69419454669532,1.32563782045332,1.99953399846217,2.78541170833002,5.82492450459502,30.5348727713472,21.9760724140918,1.74667049100736,3.21973055872309,2.34968124677082,3.60566190071423,7.27779371253069
"ChubuElectricPower_2012",8111,35208,0,0,2,0.568052715291979,36,10.2249488752556,42,11.9291070211316,7,1.98818450352193,22,6.24857986821177,175,49.7046125880482,10,2.8402635764599,38,10.7930015905476,2,0.568052715291979,9,2.55623721881391,43,12.2131333787776,12,3.40831629175187,26,7.38468529879573,32,9.08884344467167,49,13.9172915246535,19,5.3965007952738,309,87.7641445126108,130,36.9234264939786,170,48.2844807998182,"Chubu Electric Power","Asia","Energy","Japan",2012,0,0,2.13254009787456,3.41756191073106,7.19276266548667,5.36801389873917,3.62367312403178,34.6122683047717,0.887800889867133,3.84238139106601,0.949422951617558,2.14810196426475,2.25740299035039,2.78121063977634,15.7943516205752,9.68571202338172,1.70270496601218,3.12953587984563,1.76870311212115,2.99740322904831,5.90734375963409
"ChubuElectricPower_2014",7984,33922,0,0,0,0,32,9.43340604917163,42,12.3813454395378,5,1.47396969518307,14,4.12711514651259,158,46.5774423677849,6,1.76876363421968,34,10.0229939272449,1,0.294793939036613,5,1.47396969518307,39,11.4969636224279,15,4.4219090855492,10,2.94793939036613,14,4.12711514651259,86,25.3522787571488,30,8.8438181710984,296,87.2590059548376,147,43.3347090383822,177,52.1785272094806,"Chubu Electric Power","Asia","Energy","Japan",2014,0,0,0,3.15299857196625,7.46544389854533,3.97965570903857,2.39339442747366,32.4346342973301,0.552874719599824,3.5682534673711,0.492708025478317,1.23863199165788,2.12503042882646,3.6083096591167,6.30504746020521,4.39814471883027,3.10171349526265,5.12870234458641,1.75852309904009,3.51786410783674,6.38375917048243
"ChubuElectricPower_2015",5933,36361,1,0.275019938945574,0,0,40,11.0007975578229,36,9.90071780204065,10,2.75019938945574,7,1.92513957261901,248,68.2049448585022,17,4.67533896207475,46,12.6509171914964,3,0.825059816836721,8,2.20015951156459,30,8.25059816836721,9,2.47517945051016,6,1.65011963367344,18,4.95035890102032,123,33.8274524903055,34,9.3506779241495,415,114.133274662413,172,47.3034294986386,215,59.1292868732983,"Chubu Electric Power","Asia","Energy","Japan",2015,0,0.919814502216471,0,3.67687967734108,5.96972709205203,7.42542179599055,1.11642592019968,47.4951463905443,1.46140313362535,4.50381188112625,1.37897541104003,1.84887651807237,1.52499153164213,2.01976425714183,3.52927290137919,5.27545127381159,4.13860493191173,5.42264018382704,2.30011788086171,3.84004047802554,7.23414683220344
"ChubuElectricPower_2016",5611,33361,0,0,0,0,49,14.6878091184317,34,10.1915410209526,11,3.29726327148467,6,1.79850723899164,241,72.2400407661641,16,4.7960193039777,40,11.9900482599442,2,0.599502412997212,7,2.09825844549024,18,5.39552171697491,13,3.89676568448188,5,1.49875603249303,15,4.49626809747909,116,34.7711399538383,27,8.09328257546237,367,110.008692784988,182,54.5547195827463,196,58.7512364737268,"Chubu Electric Power","Asia","Energy","Japan",2016,0,0,0,4.90921740613452,6.14508157479253,8.90247109248565,1.04298936442589,50.3050228772401,1.49912502529023,4.26853808233857,1.00198684933158,1.7632452321401,0.997276168257056,3.17978886191508,3.20553670371213,4.7915401158804,4.25405996335045,4.6934521399165,2.21699554379215,4.42869224674519,7.18789442083352
"COALINDIALTD_2015",3728,14993,0,0,3,2.00093376909224,32,21.3432935369839,11,7.33675715333823,6,4.00186753818449,20,13.339558460615,22,14.6735143066765,33,22.0102714600147,18,12.0056026145535,10,6.66977923030748,22,14.6735143066765,10,6.66977923030748,8,5.33582338424598,0,0,51,34.0158740745681,67,44.6875208430601,9,6.00280130727673,244,162.742613219502,99,66.030814380044,130,86.7071299939972,"COAL INDIA LTD","Asia","Mining","India",2015,0,0,7.51175266117196,7.13373024466345,4.42376389488269,10.8048727509109,7.73586966953735,10.2180378784145,6.87990324221028,4.27407553753109,11.1476299875112,12.3307041587728,1.23280235403276,4.35407030859936,0,36.2497123550999,5.46727526138716,3.48114135129181,3.27973762035249,5.36030902418306,10.6081460295572
"COALINDIALTD_2016",2752,16649,2,1.20127334975074,4,2.40254669950147,36,21.6229202955132,25,15.0159168718842,4,2.40254669950147,14,8.40891344825515,20,12.0127334975074,26,15.6165535467596,36,21.6229202955132,10,6.00636674875368,23,13.8146435221335,7,4.20445672412758,4,2.40254669950147,0,0,37,22.2235569703886,62,37.2394738422728,7,4.20445672412758,261,156.766172142471,122,73.2776743347949,66,39.6420205417743,"COAL INDIA LTD","Asia","Mining","India",2016,0,4.01770377981778,9.01945723658688,7.22719200871038,9.05398250454248,6.48677426689921,4.8764926283117,8.36517846614145,4.88137447889659,7.69790552395984,10.0388261398736,11.6089628408124,0.777126793549714,1.9604954092387,0,23.6829882988679,4.5560471971573,2.43824631415585,3.15929492714267,5.94860115986482,4.84998572600615
"COALINDIALTD_2017",3973,23133,6,2.59369731552328,4,1.72913154368219,50,21.6141442960273,32,13.8330523494575,8,3.45826308736437,22,9.51022349025202,51,22.0464271819479,49,21.1818614101068,50,21.6141442960273,11,4.75511174512601,34,14.6976181212986,28,12.1039208057753,7,3.02598020144382,1,0.432282885920546,56,24.2078416115506,134,57.9259067133532,17,7.34880906064929,281,121.471490943674,187,80.8368996671422,163,70.4621104050491,"COAL INDIA LTD","Asia","Mining","India",2017,0,8.6747179652686,6.49137351540807,7.22425874010066,8.34076367264097,9.33716377206631,5.51516376392646,15.3522341901661,6.62096136597786,7.69478120892756,7.94752336675011,12.3509594978138,2.23721678741351,2.46922163661118,0.924565858060265,25.7975818358467,7.08691981100399,4.26171745394317,2.44800431040719,6.56225077399195,8.62065618801231
"CompassMinerals_2016",519,1890,0,0,2,10.5820105820106,8,42.3280423280423,0,0,0,0,2,10.5820105820106,1,5.29100529100529,9,47.6190476190476,1,5.29100529100529,0,0,0,0,3,15.8730158730159,1,5.29100529100529,0,0,0,0,5,26.4550264550265,0,0,84,444.444444444444,24,126.984126984127,11,58.2010582010582,"Compass Minerals","Northern America","Mining","United States of America",2016,0,0,39.7261755375489,14.1476213701375,0,0,6.13671396589278,3.68444064240183,14.8846160621153,1.88363358419176,0,0,2.93387391968462,4.31749842174803,0,0,3.2366286817491,0,8.95684993478048,10.3084320281644,7.12058309984801
"Componenta_2014",1877,14604,0,0,0,0,14,9.58641468090934,3,2.05423171733772,0,0,2,1.36948781155848,2,1.36948781155848,31,21.2270610791564,14,9.58641468090934,5,3.42371952889619,0,0,25,17.118597644481,2,1.36948781155848,0,0,2,1.36948781155848,44,30.1287318542865,7,4.79320734045467,87,59.5727198027937,45,30.8134757600657,151,103.396329772665,"Componenta","Europe","Metals Products","Finland",2014,0,0,0,3.20413980291219,1.23861754082274,0,0.794192645544874,0.953655548362017,6.63508974009657,3.41282830989551,5.72228212827838,0,3.16409985175519,1.1175119168863,0,1.45942271346559,3.68608656771097,2.77967425940706,1.20056380083079,2.50140413584001,12.6499789028263
"CosmoOil_2011",1450,14147,0,0,0,0,16,11.309818336043,13,9.18922739803492,6,4.24118187601612,5,3.53431823001343,22,15.5510002120591,24,16.9647275040645,14,9.89609104403761,8,5.65490916802149,0,0,12,8.48236375203223,6,4.24118187601612,13,9.18922739803492,34,24.0333639640913,40,28.2745458401074,3,2.12059093800806,117,82.7030465823143,68,48.0667279281827,78,55.1353643882095,"Cosmo Oil","Asia","Energy","Japan",2011,0,0,0,3.78016602665721,5.54072753611553,11.4510113207328,2.0496199539721,10.8290833329376,5.30278256542453,3.52307518468325,9.45141253426195,0,1.56782970473003,3.46083495459268,19.6539030132611,25.6116461600817,3.45923698791591,1.22977197238326,1.66670724912063,3.90200420660354,6.74551212643602
"CosmoOil_2012",1313,13254,0,0,3,2.26346763241286,29,21.8801871133243,13,9.80835974045571,10,7.54489210804285,3,2.26346763241286,65,49.0417987022786,23,17.3532518484986,26,19.6167194809114,5,3.77244605402143,2,1.50897842160857,8,6.03591368643428,3,2.26346763241286,11,8.29938131884714,27,20.3712086917157,33,24.8981439565414,6,4.52693526482571,122,92.0476837181228,85,64.1315829183643,75,56.5866908103214,"Cosmo Oil","Asia","Energy","Japan",2012,0,0,8.49733723019098,7.31318024084459,5.91403896585381,20.370888933455,1.31262894924597,34.150711703566,5.42422631507595,6.98368449729765,6.30513114541855,1.26805113689508,1.11564241400411,1.84700588888723,17.750701821306,21.7089954467025,3.04615257100786,2.62525789849193,1.85502890229157,5.20613149905881,6.92307402501787
"CosmoOil_2013",1498,13375,0,0,5,3.73831775700935,26,19.4392523364486,3,2.24299065420561,5,3.73831775700935,4,2.99065420560748,50,37.3831775700935,24,17.9439252336449,29,21.6822429906542,5,3.73831775700935,1,0.747663551401869,9,6.72897196261682,9,6.72897196261682,14,10.4672897196262,24,17.9439252336449,36,26.9158878504673,7,5.23364485981308,104,77.7570093457944,63,47.1028037383178,80,59.8130841121495,"Cosmo Oil","Asia","Energy","Japan",2013,0,0,14.0341068721435,6.49732816942574,1.35243144420002,10.093299511178,1.73433860120185,26.0321226696802,5.60885719275221,7.7190248037047,6.24809033281326,0.628289710968501,1.24374318688687,5.49088958160254,22.3874204054664,19.122311154349,3.29301256831714,3.03509255210323,1.56703019419711,3.82375389904528,7.31780570737142
"Dalekovod_2015",716,5780,0,0,0,0,8,13.840830449827,8,13.840830449827,0,0,10,17.3010380622837,11,19.0311418685121,21,36.3321799307958,9,15.5709342560554,2,3.46020761245675,2,3.46020761245675,4,6.92041522491349,0,0,1,1.73010380622837,5,8.65051903114187,5,8.65051903114187,0,0,43,74.3944636678201,75,129.757785467128,46,79.5847750865052,"Dalekovod","Europe","Construction Materials","Croatia",2015,0,0,0,4.62612532691346,8.34545354840845,0,10.033208819669,13.2525122760439,11.3566015283613,5.54335765866814,5.78326700355553,2.90774217446495,1.27912842173101,0,3.70034290562424,9.21860264163126,1.05834398071034,0,1.49926510586507,10.5335945789526,9.73676462253517
"Dalekovod_2017",122,165,0,0,0,0,0,0,0,0,0,0,5,303.030303030303,0,0,0,0,0,0,0,0,0,0,1,60.6060606060606,0,0,0,0,0,0,0,0,0,0,2,121.212121212121,0,0,0,0,"Dalekovod","Europe","Construction Materials","Croatia",2017,0,0,0,0,0,0,175.733172659657,0,0,0,0,0,11.2020640569777,0,0,0,0,0,2.44277725494013,0,0
"DNO_2016",6,561,0,0,0,0,4,71.301247771836,0,0,0,0,1,17.825311942959,1,17.825311942959,1,17.825311942959,1,17.825311942959,0,0,0,0,1,17.825311942959,0,0,0,0,0,0,15,267.379679144385,0,0,7,124.777183600713,10,178.25311942959,10,178.25311942959,"DNO","Europe","Energy","Norway",2016,0,0,0,23.8315547144027,0,0,10.337245450568,12.4128214155783,5.57178141362603,6.34593132642144,0,0,3.29472472264049,0,0,0,32.7124503128652,0,2.51462364479131,14.4703925529046,21.8083002085768
"DNO_2017",6,546,0,0,0,0,4,73.2600732600733,0,0,0,0,2,36.6300366300366,0,0,1,18.3150183150183,1,18.3150183150183,0,0,0,0,1,18.3150183150183,1,18.3150183150183,0,0,1,18.3150183150183,15,274.725274725275,0,0,6,109.89010989011,10,183.150183150183,10,183.150183150183,"DNO","Europe","Energy","Norway",2017,0,0,0,24.4862677560071,0,0,21.2424714203981,0,5.72485233158279,6.52027009912532,0,0,3.38523913809764,14.9451868445124,0,19.5177740910728,33.6111440027791,0,2.21460575310506,14.8679308098525,22.4074293351861
"DoeRunCompany_2015",1235,8318,0,0,0,0,28,33.6619379658572,10,12.0221207020918,0,0,21,25.2464534743929,4,4.80884828083674,15,18.0331810531378,17,20.4376051935561,2,2.40442414041837,0,0,46,55.3017552296225,1,1.20221207020918,0,0,1,1.20221207020918,22,26.4486655446021,5,6.01106035104592,95,114.210146669873,66,79.3459966338062,27,32.459725895648,"Doe Run Company","Northern America","Metals Products","United States of America",2015,0,0,0,11.2510838378768,7.2488461033002,0,14.6409099126163,3.34868613327216,5.6367565034459,7.27592534985348,4.018668343418,0,10.2216477750013,0.981013707273837,0,1.28116189633635,3.2358504589355,3.4859309315753,2.30166707569046,6.4412209024266,3.97127101778448
"DoeRunCompany_2016",1376,9546,0,0,0,0,40,41.9023674837628,5,5.23779593547035,0,0,18,18.8560653676933,11,11.5231510580348,21,21.9987429289755,10,10.4755918709407,2,2.09511837418814,1,1.04755918709407,45,47.1401634192332,3,3.14267756128221,2,2.09511837418814,13,13.6182694322229,24,25.1414204902577,5,5.23779593547035,114,119.421747328724,53,55.5206369159858,37,38.7596899224806,"Doe Run Company","Northern America","Metals Products","United States of America",2016,0,0,0,14.005344851016,3.15817629830563,0,10.9349994301106,8.02425319039744,6.87629968928643,3.72938138919173,3.50170577001372,0.880303256254315,8.71310764959764,2.56444752265989,4.48103540634991,14.5125875234061,3.0759161324982,3.0374998416974,2.40669600698847,4.50710435549457,4.74203737093472
"DoeRunCompany_2017",1345,9497,0,0,0,0,37,38.9596714752027,6,6.31778456354638,0,0,15,15.794461408866,28,29.4829946298831,23,24.2181741602611,18,18.9533536906392,2,2.10592818784879,0,0,55,57.9130251658418,2,2.10592818784879,0,0,0,0,25,26.3241023481099,5,5.26482046962199,132,138.99126039802,66,69.4956301990102,31,32.6418869116563,"Doe Run Company","Northern America","Metals Products","United States of America",2017,0,0,0,13.0217853323907,3.80936518188382,0,9.15951568564074,20.5307569543966,7.57004270611947,6.74752179995827,3.51977290518595,0,10.7042993910785,1.7184525675695,0,0,3.22061082894903,3.05317189521358,2.8010786886699,5.64157896876745,3.9935574278968
"DragonOil_2016",131,2599,0,0,0,0,14,53.8668718737976,12,46.1716044632551,1,3.84763370527126,5,19.2381685263563,0,0,3,11.5429011158138,5,19.2381685263563,0,0,0,0,5,19.2381685263563,1,3.84763370527126,2,7.69526741054252,1,3.84763370527126,10,38.4763370527126,2,7.69526741054252,17,65.4097729896114,20,76.9526741054252,26,100.038476337053,"Dragon Oil","Asia","Energy","United Arab Emirates",2016,0,0,0,18.0043315435666,27.8395853269339,10.3884479385922,11.1565884912826,0,3.60804467838884,6.84891780323668,0,0,3.55586873682438,3.13969681304493,16.4586240819608,4.10030960127962,4.7073706875766,4.46263539651302,1.31819742210602,6.24693360690994,12.2391637876992
"DRDGoldLimited_2011",1584,13477,6,4.45202938339393,3,2.22601469169697,78,57.8763819841211,19,14.0980930474141,2,1.48400979446464,20,14.8400979446464,0,0,54,40.0682644505454,6,4.45202938339393,6,4.45202938339393,10,7.42004897232322,5,3.71002448616161,5,3.71002448616161,0,0,5,3.71002448616161,40,29.6801958892929,7,5.19403428062625,60,44.5202938339393,135,100.170661126363,119,88.2985827706463,"DRDGold Limited","Africa","Mining","South Africa",2011,0,14.8899792751027,8.35673426199831,19.3444603990657,8.50057235184218,4.00676355159178,8.60606173149614,0,12.5244153850551,1.5849525001658,7.44096236860228,6.23534531735824,0.685738877124476,3.02740669922972,0,3.95366352071149,3.6312106305592,3.01212160602365,0.897213579576586,8.13174430506958,10.8028516259136
"DubaiAluminium(DUBAL)_2010",2627,15388,2,1.29971406290616,2,1.29971406290616,68,44.1902781388095,13,8.44814140889004,1,0.64985703145308,43,27.9438523524825,19,12.3472835976085,22,14.2968546919678,15,9.7478554717962,4,2.59942812581232,8,5.19885625162464,29,18.8458539121393,13,8.44814140889004,18,11.6974265661554,12,7.79828437743696,45,29.2435664153886,8,5.19885625162464,178,115.674551598648,114,74.0837015856512,68,44.1902781388095,"Dubai Aluminium (DUBAL)","Asia","Metals Products","United Arab Emirates",2010,0,4.34694243762582,4.87928722159913,14.7700505141187,5.09388305520057,1.75458644348851,16.2051840397747,8.59814553344486,4.46886705270161,3.4703023207588,4.34459101644801,4.36879380514879,3.48335563508176,6.89374423072193,25.0184348779013,8.31040134161092,3.57779138787056,3.01491796088831,2.33117909986976,6.01403356725019,5.40644031944884
"EestiEnergia_2015",493,2391,0,0,0,0,0,0,0,0,0,0,1,4.1823504809703,10,41.8235048097031,1,4.1823504809703,2,8.36470096194061,0,0,8,33.4588038477624,7,29.2764533667921,2,8.36470096194061,0,0,5,20.9117524048515,1,4.1823504809703,2,8.36470096194061,55,230.029276453367,16,66.9176076955249,16,66.9176076955249,"Eesti Energia","Europe","Energy","Estonia",2015,0,0,0,0,0,0,2.42542647334533,29.1241857554975,1.30730630407537,2.97788998253653,0,28.1166871909785,5.41128564860276,6.82565622509726,0,22.2850369170342,0.511687846800986,4.85085294669065,4.63575984704761,5.43229793203142,8.18700554881578
"Elcogas_2013",2198,8490,1,1.17785630153121,0,0,27,31.8021201413428,5,5.88928150765607,1,1.17785630153121,2,2.35571260306243,4,4.71142520612485,23,27.0906949352179,10,11.7785630153121,5,5.88928150765607,1,1.17785630153121,9,10.6007067137809,10,11.7785630153121,0,0,10,11.7785630153121,52,61.2485276796231,4,4.71142520612485,85,100.117785630153,60,70.6713780918728,23,27.0906949352179,"Elcogas","Europe","Energy","Spain",2013,0,3.93938458363876,0,10.6294628757084,3.55099539972032,3.18016209568919,1.36612360371465,3.28084467097265,8.46792645229878,4.19324790827141,9.84313406376648,0.989796806148845,1.95937162834061,9.6113922462942,0,12.5520667299479,7.49342442502476,2.73224720742929,2.01766495880656,5.73702489199962,3.3143992649148
"ELGHaniel_2014",765,6723,0,0,0,0,13,19.3366056819872,1,1.48743120630671,0,0,0,0,1,1.48743120630671,3,4.46229361892012,3,4.46229361892012,0,0,0,0,39,58.0098170459616,0,0,1,1.48743120630671,0,0,21,31.2360553324409,3,4.46229361892012,135,200.803212851406,13,19.3366056819872,62,92.2207347910159,"ELG Haniel","Europe","Metals Products","Germany",2014,0,0,0,6.46301980262303,0.896860060795048,0,0,1.03578652597642,1.39481007275511,1.58860663727016,0,0,10.7221898269599,0,3.18131518585573,0,3.8215615760411,2.58777094947286,4.0467695488466,1.56972442195944,11.2827056054547
